,Rule_0,Rule_1,Rule_2,Rule_3,Rule_4,Rule_5,Rule_6,Rule_7,Rule_8,Rule_9,Rule_10,Rule_11,Rule_12,Rule_13,Rule_14,Rule_15,Rule_16,Rule_17,Rule_18,Rule_19,Rule_20,Recency,Frequency,Monetary,Cluster
015810,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.41823056300268097,0.004373177842565598,0.0005791309047990568,5
015811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11260053619302948,0.00728862973760933,0.0011346003432747788,3
015812,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5683646112600537,0.0058309037900874635,0.0005063847420490316,4
015813,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.1099195710455765,0.0014577259475218659,0.00036906504297296657,4
015814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08579088471849866,0.004373177842565598,0.0005782989607918248,3
015815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3378016085790885,0.0058309037900874635,0.00025861224154221865,3
015819,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257372654155496,0.004373177842565598,0.0006020093649979379,3
015820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.710455764075067,0.0,9.315325986859934e-05,1
015821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.23056300268096513,0.0014577259475218659,0.0005603632267535576,5
015822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010723860589812333,0.0014577259475218659,0.00027165418730265036,3
015823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9892761394101877,0.0,3.628744008015047e-05,1
015825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9168900804289545,0.0,0.00043217044281565573,1
015826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2949061662198391,0.002915451895043732,0.0005335942048737973,3
015827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.38605898123324395,0.018950437317784254,0.0012245237028800067,3
015829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5254691689008043,0.0014577259475218659,0.0001309577743148788,6
015830,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.19839142091152814,0.0,0.0002776490779429989,3
015831,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.30563002680965146,0.002915451895043732,0.0004391196221701822,5
015832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35656836461126,0.0,0.0003048340718263752,1
015834,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.3699731903485255,0.004373177842565598,0.002718010009509854,5
015835,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23056300268096513,0.004373177842565598,0.0003755493124410987,2
015836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26273458445040215,0.0,0.00022577492219794223,3
015837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34316353887399464,0.0,0.00023984456349671938,3
015838,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053619302949061656,0.026239067055393583,0.0007931362661888046,2
015839,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.17158176943699732,0.002915451895043732,0.00032247617856797235,5
015840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3109919571045576,0.0014577259475218659,0.00012914707265207967,3
015841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38605898123324395,0.004373177842565598,0.000162522708706918,3
015843,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1.6246648793565683,0.0,0.0001394240280355343,4
015844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24128686327077747,0.0,4.78612493572315e-05,3
015845,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.09115281501340483,0.01020408163265306,0.0009214758637750413,2
015847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19839142091152814,0.0014577259475218659,0.0001799201260346233,3
015850,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.09651474530831099,0.0014577259475218659,0.00037075339992881986,5
015852,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.9973190348525469,0.0014577259475218659,0.00018018928438990426,4
015853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2734584450402145,0.0,0.00010744312163987909,3
015854,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0160857908847185,0.016034985422740525,0.0010053798637985317,4
015855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7292225201072386,0.0058309037900874635,0.00036877141567629644,3
015856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160857908847185,0.03790087463556851,0.0027961393393654984,3
015857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09651474530831099,0.0,3.188303063009849e-05,3
015858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08042895442359249,0.0058309037900874635,0.001077905806076054,6
015860,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.21447721179624665,0.01020408163265306,0.00119467159438521,3
015861,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.058981233243967826,0.01020408163265306,0.0024995023629044975,5
015862,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.03753351206434316,0.004373177842565598,0.0009843855120866172,5
015863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13404825737265416,0.0014577259475218659,0.00016293868071053403,3
015864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11260053619302948,0.00728862973760933,0.00013301316539156974,3
015865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21447721179624665,0.002915451895043732,0.0005487649485350874,3
015866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5361930294906166,0.0,0.00042595533170280465,3
015867,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0.021447721179624665,0.02040816326530612,0.0038524880080776872,4
015869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.479892761394102,0.0014577259475218659,7.820273667981179e-05,1
015870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17158176943699732,0.0,0.0003346617113797828,3
015872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07506702412868632,0.0014577259475218659,0.0006488429188168239,3
015874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3378016085790885,0.008746355685131194,0.0017312265411670975,3
015877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005361930294906166,0.0014577259475218659,0.0005904110867794677,3
015880,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9731903485254692,0.0,0.0005571577954315753,2
015881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6675603217158177,0.0058309037900874635,0.00023495077521888384,1
015882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061662198391421,0.004373177842565598,0.00010695374281209554,1
015883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005361930294906166,0.0014577259475218659,0.0003538453614288981,3
015885,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.4932975871313673,0.002915451895043732,0.00025002364311461727,4
015886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3163538873994638,0.0,8.759881017325601e-05,3
015888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4289544235924933,0.0,7.19386876841823e-05,3
015889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8364611260053619,0.0014577259475218659,0.0006572357657133118,1
015891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2117962466487935,0.0,0.0004018778933758538,1
015894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351206434316354,0.0014577259475218659,0.0002014283255157105,1
015895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7989276139410187,0.0,5.29997270489588e-05,1
015897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03485254691689,0.0014577259475218659,0.000122442582711445,1
015898,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0058309037900874635,0.0006987840281921355,2
015899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9731903485254692,0.0,3.995778128852712e-05,1
015900,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12332439678284182,0.0,0.00025310672972965367,3
015901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08579088471849866,0.002915451895043732,0.0005955250955298059,3
015903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482573726541555,0.008746355685131194,0.0004061110202361815,3
015904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03753351206434316,0.0,0.000216378848704498,3
015906,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.10187667560321716,0.008746355685131194,0.0012412849277315934,4
015907,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0160857908847185,0.002915451895043732,0.0015777573407741753,2
015909,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9276139410187668,0.0,3.144258968509329e-05,4
015910,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.01020408163265306,0.0011838807912325825,4
015912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9490616621983914,0.0014577259475218659,9.70193526080894e-05,1
015916,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.08042895442359249,0.01020408163265306,0.001411319601444989,3
015917,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.324396782841823,0.0,0.0001508020857815019,4
015918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0187667560321716,0.0014577259475218659,0.00024566817154734365,1
015919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10187667560321716,0.0014577259475218659,0.0008619673983165613,6
015920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8203753351206434,0.004373177842565598,0.0003166036326345697,6
015921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9222520107238606,0.0,0.00023125596506911805,1
015922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9946380697050938,0.0,0.0001182583937338956,1
015923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9946380697050938,0.0,0.0001442199405478131,1
015925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03485254691689,0.0,8.461359932377633e-05,1
015930,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.353887399463807,0.0,0.00020629764485215681,5
015932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160857908847185,0.01020408163265306,0.00041964234482439676,3
015933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.10723860589812333,0.002915451895043732,0.00038629117771094766,5
015935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2761394101876675,0.0014577259475218659,0.000801039734257509,1
015937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3378016085790885,0.0,4.0202470702418895e-05,3
015938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5951742627345844,0.0058309037900874635,0.00010179079617897905,3
015939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4772117962466488,0.02040816326530612,0.00033329145066198884,3
015940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6621983914209115,0.0,2.148373053969798e-05,1
015942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7131367292225201,0.0,9.063295890551404e-05,3
015944,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.479892761394102,0.0,7.421429923337582e-05,4
015945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9517426273458445,0.0,1.3041945760431692e-05,1
015947,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43967828418230565,0.0,0.00028498976035975214,2
015948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03753351206434316,0.0014577259475218659,0.0003697746422732527,3
015949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08579088471849866,0.0014577259475218659,8.441784779266291e-05,3
015950,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.16621983914209115,0.004373177842565598,0.0007993024394188774,0
015951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04289544235924933,0.0014577259475218659,0.0003708512756943765,3
015952,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1769436997319035,0.004373177842565598,0.0007289542329249916,2
015953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07506702412868632,0.01020408163265306,0.0006517791917835254,3
015955,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0.12332439678284182,0.018950437317784254,0.001268225232201078,5
015957,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16621983914209115,0.0,0.0002860908627222652,2
015958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3914209115281501,0.0,6.782790553080046e-05,3
015963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10187667560321716,0.0014577259475218659,0.00016470044449055481,6
015965,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08579088471849866,0.004373177842565598,0.0006825121821683325,2
015967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.11796246648793565,0.0014577259475218659,0.0005889918881788954,5
015969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010723860589812333,0.002915451895043732,0.0003461865827740855,3
015970,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.6246648793565683,0.0,6.956520036943208e-05,1
015971,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08579088471849866,0.016034985422740525,0.00019873674196290092,2
015973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9624664879356568,0.0,4.291852319661761e-05,1
015974,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.2037533512064343,0.008746355685131194,0.001213830775492936,4
015975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4450402144772118,0.0,0.00012545226250231385,3
015976,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.8793565683646113,0.0014577259475218659,0.0005769287000740309,5
015977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08579088471849866,0.0014577259475218659,0.0004766305093197916,3
015978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4075067024128686,0.0,0.00023492630627749465,3
015980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4718498659517426,0.002915451895043732,0.00021765123365673526,3
015981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128686327077748,0.01020408163265306,0.0005235864078456235,3
015983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11260053619302948,0.004373177842565598,0.0005804766965754616,3
015984,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.010723860589812333,0.013119533527696792,0.0018038258902687877,2
015985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6541554959785523,0.0014577259475218659,0.00016438234825249547,3
015986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1554959785522788,0.0,3.0317018381191112e-05,3
015987,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.058981233243967826,0.008746355685131194,0.000737689645000928,4
015988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09651474530831099,0.0,0.00022763456174351975,3
015990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.23056300268096513,0.0014577259475218659,0.000388273161963471,3
015992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160857908847185,0.0,4.4435597562746624e-05,3
015993,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0.04289544235924933,0.008746355685131194,0.003016628970223378,4
015994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.289544235924933,0.0,0.00028973673498925264,6
015996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46648793565683644,0.00728862973760933,0.0012669773161902301,3
015998,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.19302949061662197,0.0058309037900874635,0.003160457407708964,6
016000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.010723860589812333,0.002915451895043732,7.32600105191979e-05,3
016003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1554959785522788,0.0058309037900874635,0.001264383608402977,3
016005,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.058981233243967826,0.004373177842565598,0.0012657049312379928,5
016006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126005361930295,0.0,3.046383202952618e-05,1
016007,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0.2520107238605898,0.004373177842565598,0.0016822152515645747,2
016008,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.12332439678284182,0.002915451895043732,0.0001700836115961739,2
016009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.11260053619302948,0.004373177842565598,0.0007293702049286076,6
016010,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.3136729222520107,0.002915451895043732,0.0004675525320644067,5
016011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03753351206434316,0.021865889212827987,0.0010973830834218395,3
016012,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0.18230563002680966,0.002915451895043732,0.0005947420894053521,4
016013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160857908847185,0.06705539358600583,0.0009531631428740264,3
016014,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.19839142091152814,0.002915451895043732,0.0009938794613456182,5
016015,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.0160857908847185,0.002915451895043732,0.0005545885565857116,5
016016,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0.010723860589812333,0.01020408163265306,0.0017208761789594756,5
016017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24664879356568364,0.0,0.0002090871041705231,6
016018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2037533512064343,0.0014577259475218659,0.0002259462047876665,3
016019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24664879356568364,0.011661807580174927,0.001303484976742883,3
016020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.08579088471849866,0.002915451895043732,0.0002747372739176867,6
016022,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.388739946380697,0.0,0.0006149289660514237,1
016023,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.24128686327077747,0.002915451895043732,0.000772949389542733,4
016024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058981233243967826,0.0,0.00017416992480816655,3
016025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1554959785522788,0.0,0.00013499514964409313,3
016026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225201072386059,0.0,0.00010024925287146085,3
016027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4879356568364611,0.00728862973760933,0.0005285046650648483,3
016029,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2037533512064343,0.0903790087463557,0.02134234899635131,2
016030,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6568364611260054,0.0,0.00016377062471776603,1
016031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4879356568364611,0.0014577259475218659,0.0006821940859302732,3
016033,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0.02680965147453083,0.02769679300291545,0.009306688450549553,4
016034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0455764075067024,0.002915451895043732,0.00013709947860356242,1
016036,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4611260053619303,0.0014577259475218659,0.0002867270551983838,3
016037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.4423592493297588,0.002915451895043732,0.0002975667962337895,5
016038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03753351206434316,0.002915451895043732,0.00020252942787822345,3
016040,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.34316353887399464,0.002915451895043732,0.0006216823938748367,5
016041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16085790884718498,0.002915451895043732,7.871658444898451e-05,6
016042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.11260053619302948,0.0058309037900874635,0.0005160499738977568,3
016043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19302949061662197,0.004373177842565598,0.0004296746107939597,3
016045,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.6380697050938338,0.004373177842565598,0.0005802075382201806,4
016048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9946380697050938,0.0014577259475218659,3.1320244978147406e-05,1
016049,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.20911528150134048,0.002915451895043732,0.0015416901211665274,2
016050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9276139410187668,0.0,6.283624148740821e-05,1
016052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.28418230563002683,0.0,0.00020661574109021613,6
016053,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.17158176943699732,0.0014577259475218659,0.0005923196642078236,0
016054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.7721179624664879,0.0,0.0006843962906552991,3
016055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1796246648793567,0.0,0.00017551571658457133,1
016056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2359249329758713,0.0,0.0006261846790904455,3
016057,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.08042895442359249,0.008746355685131194,0.0011922247002462923,2
016059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3485254691689008,0.00728862973760933,0.001369061739665879,3
016062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482573726541555,0.004373177842565598,0.00042593086276141546,3
016063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388739946380697,0.0,0.00012579482768176233,1
016065,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9517426273458445,0.0,0.0003387724935331647,2
016066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08579088471849866,0.0058309037900874635,0.0007733898304877382,6
016070,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11260053619302948,0.0014577259475218659,0.0001695208259442228,2
016071,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2359249329758713,0.0,0.00014023150310137715,2
016072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5388739946380698,0.0,0.0004722995066939071,1
016073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5871313672922251,0.0,5.823608050624282e-06,1
016076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.010723860589812333,0.013119533527696792,0.0008016514577922385,5
016078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5174262734584452,0.0,1.1696153984026921e-05,1
016079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08579088471849866,0.002915451895043732,0.00015227022226485255,3
